housing_complex_name;rooms;square;metrPriceR;sumR;URL
†илой комплекс ЗЌовое ЃутовоИ;3;75,43;100К000,00;7543000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЊир ЊитиноИ;3;79,75;94К624,99;7546343;http://best-novostroy.ru/sales/mirmitino/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;43,16;175К016,01;7553691;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;64,9;116К400,00;7554360;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;56,3;134К235,01;7557431;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;1;31,55;239К540,00;7557487;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;2;59,4;127К395,00;7567263;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;66,7;113К490,00;7569783;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;62,8;120К555,00;7570854;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;67,3;112К520,00;7572596;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;56,8;133К380,00;7575984;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЌовое ЃутовоИ;3;75,43;100К512,82;7581682;http://best-novostroy.ru/sales/novoe_butovo/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;60,9;124К538,62;7584402;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;38,1;199К433,99;7598435;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;55,9;135К945,01;7599326;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;61,75;123К076,92;7600000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;64;118К750,00;7600000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЃелые росыИ;2;70,11;108К401,08;7600000;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
Њикрорайон З„омашнийИ;3;71,88;105К744,00;7600879;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;66,7;113К975,01;7602133;http://best-novostroy.ru/sales/yasnyj/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;58,3;130К414,22;7603149;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;59,3;128К250,00;7605225;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;67,3;113К005,01;7605237;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;2;57,41;132К498,00;7606710;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;61;124К830,00;7614630;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;36,3;209К800,99;7615776;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;58,3;130К643,41;7616511;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;64,9;117К370,00;7617313;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;59,4;128К250,00;7618050;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;62,8;121К410,00;7624548;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;56,8;134К235,00;7624548;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;38,1;200К179,00;7626820;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
Њикрорайон З„омашнийИ;2;58,72;129К900,00;7627728;http://best-novostroy.ru/sales/domashny/planing/
Њикрорайон З„омашнийИ;3;64,38;118К550,00;7632249;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗЊир ЊитиноИ;2;70,5;108К287,42;7634263;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗџсныйИ;2;66,7;114К460,00;7634482;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;67,3;113К490,00;7637877;http://best-novostroy.ru/sales/yasnyj/planing/
Њ”Љ З‚одныйИ;1;40,2;190К000,00;7638000;http://best-novostroy.ru/sales/mfkvodny/planing/
Њикрорайон З„омашнийИ;3;64,38;118К663,00;7639524;http://best-novostroy.ru/sales/domashny/planing/
Њикрорайон З„омашнийИ;2;57,41;133К171,00;7645347;http://best-novostroy.ru/sales/domashny/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;39,9;191К617,99;7645558;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗЊир ЊитиноИ;2;70,7;108К287,41;7655920;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗџсныйИ;2;59,3;129К105,01;7655927;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;61;125К685,00;7666785;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;66,7;114К945,01;7666832;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;3;71,88;106К675,00;7667799;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗЊир ЊитиноИ;3;80,18;95К632,99;7667853;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗџсныйИ;2;59,4;129К105,00;7668837;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;59,8;128К250,00;7669350;http://best-novostroy.ru/sales/yasnyj/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;58,3;131К560,21;7669960;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;67,3;113К975,01;7670518;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;2;45,83;167К474,99;7675379;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;2;64,9;118К340,00;7680266;http://best-novostroy.ru/sales/yasnyj/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;59,3;129К578,15;7683984;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;55,9;137К655,01;7694915;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;3;71,88;107К089,00;7697557;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;66,7;115К430,00;7699181;http://best-novostroy.ru/sales/yasnyj/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;58,3;132К062,26;7699230;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;38;202К612,00;7699256;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;61,75;124К696,36;7700000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;58,83;130К885,60;7700000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс З‹айнерИ;2;45,98;167К475,01;7700501;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;2;59,3;129К960,00;7706628;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;61;126К540,00;7718940;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;59,8;129К105,00;7720479;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;56,8;135К945,00;7721676;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;2;45,83;168К490,01;7721897;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;57,41;134К516,01;7722564;http://best-novostroy.ru/sales/domashny/planing/
Њ”Љ З‚одныйИ;1;41,3;187К000,00;7723100;http://best-novostroy.ru/sales/mfkvodny/planing/
†илой комплекс З‹айнерИ;2;46,15;167К474,99;7728971;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;1;31,6;244К615,00;7729834;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;2;66,7;115К915,01;7731531;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;3;76,06;101К697,00;7735074;http://best-novostroy.ru/sales/domashny/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;41,4;186К905,00;7737867;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс З‹айнерИ;2;45,8;168К997,51;7740086;http://best-novostroy.ru/sales/liner/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;59,3;130К559,80;7742196;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;55,9;138К510,00;7742709;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;61,2;126К540,00;7744248;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;2;45,98;168К490,00;7747170;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;68,05;113К883,00;7749738;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс З‹айнерИ;2;44,66;173К565,00;7751413;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;61,5;126К042,00;7751583;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;59,3;130К815,01;7757330;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;66,7;116К400,00;7763880;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ ЗЊичурино-‡ападИ;1;47,09;165К000,00;7769850;http://best-novostroy.ru/sales/ochakovo/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;41,4;187К690,00;7770366;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;59,8;129К960,00;7771608;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;38,1;204К072,99;7775181;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс З‹айнерИ;2;46,15;168К490,01;7775814;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;2;46,18;168К490,00;7780868;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;1;31,81;244К615,00;7781203;http://best-novostroy.ru/sales/liner/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;58,3;133К481,11;7781949;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;40,4;192К655,00;7783262;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;56,2;138К510,00;7784262;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;3;66,61;116К908,99;7787308;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;55,9;139К365,01;7790504;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;40,4;192К890,00;7792756;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;56,3;138К510,00;7798113;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;2;57,41;135К861,00;7799780;http://best-novostroy.ru/sales/domashny/planing/
Њ”Љ З‚одныйИ;1;42,2;185К000,00;7807000;http://best-novostroy.ru/sales/mfkvodny/planing/
Њикрорайон З„омашнийИ;3;66,61;117К247,00;7809823;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗЊир ЊитиноИ;3;79,6;98К167,10;7814101;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗџсныйИ;2;59,8;130К815,00;7822737;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;36,3;215К559,01;7824792;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;66,7;117К370,00;7828579;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;3;66,61;117К584,00;7832270;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;56,2;139К365,00;7832313;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;67,3;116К400,00;7833720;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;41,4;189К260,99;7835405;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
Њикрорайон З„омашнийИ;2;57,41;136К533,01;7838360;http://best-novostroy.ru/sales/domashny/planing/
Њикрорайон З„омашнийИ;3;70,21;111К750,01;7845968;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс З‹айнерИ;2;48,64;161К384,99;7849766;http://best-novostroy.ru/sales/liner/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;59,3;132К414,03;7852152;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;56,8;138К510,00;7867368;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;40,4;194К775,99;7868950;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
Њикрорайон З„омашнийИ;2;61,5;127К961,01;7869602;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;59,4;132К525,00;7871985;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;3;70,21;112К177,00;7875947;http://best-novostroy.ru/sales/domashny/planing/
Њикрорайон З„омашнийИ;3;66,61;118К259,00;7877232;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;2;56,2;140К220,00;7880364;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЊир ЊитиноИ;3;77,9;101К203,20;7883729;http://best-novostroy.ru/sales/mirmitino/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;2;59,3;133К079,38;7891607;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;2;62,8;125К685,00;7893018;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗџсныйИ;2;66,7;118К340,00;7893278;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;2;45,75;172К550,01;7894163;http://best-novostroy.ru/sales/liner/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;38,1;207К300,00;7898130;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс ЗџсныйИ;2;67,3;117К370,00;7899001;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;57,7;136К915,08;7900000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗџсныйИ;2;61,2;129К105,00;7901226;http://best-novostroy.ru/sales/yasnyj/planing/
Њ”Љ З‚одныйИ;1;42,5;186К000,00;7905000;http://best-novostroy.ru/sales/mfkvodny/planing/
Њ”Љ З‚одныйИ;1;49,1;161К000,00;7905100;http://best-novostroy.ru/sales/mfkvodny/planing/
†илой комплекс З‹айнерИ;2;45,8;172К651,51;7907439;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;61,5;128К582,00;7907793;http://best-novostroy.ru/sales/domashny/planing/
†Љ Зђодной город. ЉаховскаЯИ;1;40,4;195К755,00;7908502;http://best-novostroy.ru/sales/rodnoj-gorod-kahovskaya/planing/
†илой комплекс З‹айнерИ;2;45,81;172К651,50;7909165;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;57,41;137К878,99;7915633;http://best-novostroy.ru/sales/domashny/planing/
